date,max_temperature_s,max_wind_speed_s,min_temperature_s,min_wind_speed_s,rain_s,snow_on_ground_v
2000-03-05,5.75,12.18,7,8.44,3.78,55.7
2000-03-04,5.75,12.16,7.04,8.3,3.69,56.5
2000-03-03,5.79,11.98,7.05,8.24,3.53,57
2000-03-02,5.68,11.92,6.97,8.06,3.42,57.3
2000-03-01,5.56,11.96,6.9,8.12,4.02,57.5
2000-02-29,5.58,12,6.93,8.15,3.99,57.3
2000-02-28,5.54,11.93,6.88,8.11,3.73,57.4
2000-02-27,5.5,11.66,6.79,8,3.75,57.6
2000-02-26,5.44,11.63,6.74,7.91,3.75,57.6
2000-02-25,5.53,11.57,6.76,8.01,3.65,57.6
2000-02-24,5.63,11.52,6.8,8.1,3.64,57.6
2000-02-23,5.58,11.31,6.63,7.95,3.68,57.6
2000-02-22,5.62,11.18,6.51,7.86,3.58,57.4
2000-02-21,5.63,11.22,6.45,8.2,4.35,57.2
2000-02-20,5.71,11.69,6.42,8.47,4.35,57.2
2000-02-19,5.69,11.96,6.3,8.54,4.32,57.1
2000-02-18,5.63,12.05,6.1,8.41,4.31,56.8
2000-02-17,5.57,11.81,5.98,8.23,4.37,56.3
2000-02-16,5.55,11.53,5.92,8.25,4.54,56
2000-02-15,5.55,11.49,5.84,8.37,4.18,55.9
2000-02-14,5.6,11.38,5.84,8.4,3.98,55.7
2000-02-13,5.62,11.33,5.83,8.4,3.81,55.3
2000-02-12,5.71,11.68,5.92,8.57,4.39,54.8
2000-02-11,5.93,11.65,6.15,8.54,4.51,54.4
2000-02-10,6.03,11.35,6.23,8.71,4.64,54.3
2000-02-09,6.04,11.3,6.27,8.9,4.67,54.2
2000-02-08,6.1,11.85,6.35,9.1,4.62,54.2
2000-02-07,6.01,11.96,6.29,9.01,4.41,53.9
2000-02-06,5.94,12.05,6.22,8.97,3.6,53.4
2000-02-05,5.88,12.11,6.14,8.86,3.61,52.5
2000-02-04,5.88,12.11,6.17,8.88,3.65,51.7
2000-02-03,5.97,12.07,6.29,9.03,4.14,51.1
2000-02-02,6.05,12.67,6.34,9.34,4.55,50.9
2000-02-01,6.08,12.94,6.41,9.48,4.49,50.6
2000-01-31,6.14,13.13,6.45,9.42,4.59,50.4
2000-01-30,6.11,13.16,6.35,9.49,4.6,50.3
2000-01-29,6.04,13.27,6.21,9.48,4.6,50.2
2000-01-28,5.91,13.17,6.08,9.52,3.98,49.9
2000-01-27,5.79,13.13,5.83,9.67,4.29,49.5
2000-01-26,5.66,13.28,5.7,9.66,4.15,48.9
2000-01-25,5.56,13.48,5.6,9.72,4.17,48.3
2000-01-24,5.5,13.24,5.47,9.56,4.28,47.7
2000-01-23,5.49,13.5,5.39,9.9,4.31,47.2
2000-01-22,5.53,13.66,5.39,9.96,4.38,47
2000-01-21,5.53,13.52,5.41,10,4.43,46.8
2000-01-20,5.54,13.44,5.39,9.94,4.68,46.5
2000-01-19,5.44,13.47,5.29,9.9,4.33,46.1
2000-01-18,5.35,13.15,5.17,9.69,3.83,45.4
2000-01-17,5.23,13.09,5.02,9.59,3.58,44.4
2000-01-16,5.18,13.18,4.89,9.73,3.49,43.4
2000-01-15,5.19,13.22,4.93,9.66,4.27,42.3
2000-01-14,5.16,13.26,4.96,9.71,4.37,41.3
2000-01-13,5.15,13.23,4.92,9.81,4.4,40.3
2000-01-12,5.03,13.26,4.81,9.64,3.98,39.4
2000-01-11,4.96,13.24,4.71,9.6,3.98,38.4
2000-01-10,4.95,13.09,4.66,9.51,3.89,37.3
2000-01-09,4.87,12.86,4.7,9.59,3.77,36.2
2000-01-08,4.83,12.53,4.67,9.37,4.48,35.2
2000-01-07,4.77,12.38,4.59,9.46,4.41,34
2000-01-06,4.79,12.43,4.59,9.42,4.49,33.1
2000-01-05,4.67,12.38,4.52,9.34,4.18,32.2
2000-01-04,4.66,12.28,4.49,9.34,4.16,31.2
2000-01-03,4.65,12.39,4.55,9.5,4.2,30.5
2000-01-02,4.72,12.33,4.65,9.73,4.59,29.6
2000-01-01,4.75,12.26,4.68,9.55,4.63,28.8
1999-12-31,4.72,12.34,4.65,9.5,3.9,27.9
1999-12-30,4.77,12.43,4.65,9.63,3.88,27
1999-12-29,4.84,12.3,4.7,9.47,4.17,26.2
1999-12-28,4.91,12.34,4.78,9.61,4.18,25.6
1999-12-27,4.98,12.31,4.78,9.62,4.2,24.9
1999-12-26,4.93,12.29,4.77,9.58,4.29,24.2
1999-12-25,5,12.6,4.74,9.46,4.31,23.3
1999-12-24,4.99,13.03,4.77,9.41,3.55,22.5
1999-12-23,4.94,12.8,4.8,9.11,3.88,21.8
1999-12-22,4.86,12.72,4.74,9.03,3.79,21
1999-12-21,4.88,12.81,4.75,9.15,3.9,20.3
1999-12-20,4.91,12.68,4.77,9.09,4.01,19.5
1999-12-19,4.98,12.42,4.77,8.83,4.27,18.6
1999-12-18,4.99,12.47,4.77,8.64,3.99,17.7
1999-12-17,5.01,12.35,4.83,8.71,3.99,16.8
1999-12-16,5.08,12.42,4.92,8.89,4.46,15.9
1999-12-15,5.01,12.43,4.93,8.79,4.97,14.9
1999-12-14,5,12.83,4.91,8.93,4.8,14
1999-12-13,4.97,12.7,4.92,8.77,5.07,13
1999-12-12,4.88,12.53,4.94,8.77,5.23,12
1999-12-11,4.87,12.7,4.99,8.63,5.35,11.2
1999-12-10,4.88,12.79,5.03,8.74,5.43,10.4
1999-12-09,4.84,12.8,4.99,8.84,5.44,9.6
1999-12-08,4.82,12.89,4.95,8.8,5.29,8.8
1999-12-07,4.72,12.71,4.89,8.85,5.39,8
1999-12-06,4.68,12.7,4.78,8.82,5.42,7.3
1999-12-05,4.57,12.82,4.67,8.82,5.35,6.7
1999-12-04,4.45,12.97,4.57,8.8,5.4,6.1
1999-12-03,4.36,12.98,4.44,8.64,5.98,5.7
1999-12-02,4.28,12.87,4.26,8.59,5.96,5.3
1999-12-01,4.2,12.69,4.15,8.41,5.86,5
1999-11-30,4.14,12.44,4.08,8.28,5.4,4.6
1999-11-29,4.19,12.12,4.02,8.01,5.45,4.3
1999-11-28,4.22,12.49,4,7.96,5.44,4
1999-11-27,4.2,12.48,3.9,7.78,5.3,3.8
1999-11-26,4.13,12.13,3.79,7.82,5.21,3.6
1999-11-25,4.08,11.69,3.7,7.8,5.24,3.4
1999-11-24,4.15,11.24,3.68,7.68,5.28,3.2
1999-11-23,4.16,11.19,3.63,7.72,5.54,3
1999-11-22,4.24,11.14,3.66,7.73,5.53,2.8
1999-11-21,4.28,11.05,3.66,7.73,6.17,2.5
1999-11-20,4.34,11.11,3.74,7.8,6.46,2.3
1999-11-19,4.36,10.83,3.68,7.95,6.49,2.1
1999-11-18,4.41,10.57,3.66,7.94,6.07,1.9
1999-11-17,4.43,10.64,3.67,7.94,6.28,1.7
1999-11-16,4.38,10.51,3.51,7.88,6.44,1.6
1999-11-15,4.39,10.56,3.47,7.81,6.5,1.5
1999-11-14,4.39,10.47,3.55,7.93,6.45,1.3
1999-11-13,4.38,10.06,3.55,7.97,6.44,1.2
1999-11-12,4.34,10,3.59,7.91,7.1,1
1999-11-11,4.31,9.84,3.6,7.86,7.62,0.8
1999-11-10,4.31,9.71,3.62,7.82,7.7,0.7
1999-11-09,4.3,9.64,3.62,7.7,7.74,0.6
1999-11-08,4.22,9.63,3.57,7.65,7.85,0.4
1999-11-07,4.12,9.73,3.5,7.61,7.86,0.4
1999-11-06,3.99,9.57,3.42,7.58,7.36,0.3
1999-11-05,3.94,9.42,3.32,7.45,7.34,0.3
1999-11-04,3.87,9.51,3.26,7.33,7.32,0.2
1999-11-03,3.76,9.63,3.24,7.4,7.31,0.2
1999-11-02,3.74,9.65,3.25,7.32,7.22,0.1
1999-11-01,3.76,9.65,3.27,7.35,6.96,0.1
1999-10-31,3.69,9.54,3.21,7.21,6.92,0.1
1999-10-30,3.61,9.42,3.11,7.05,6.96,0.1
1999-10-29,3.51,9.18,3.06,7.04,7.05,0.1
1999-10-28,3.5,9.29,2.96,6.98,6.49,0.1
1999-10-27,3.47,9.83,2.92,6.91,5.79,0.1
1999-10-26,3.5,10.06,2.93,6.78,5.7,0.1
1999-10-25,3.46,10.08,2.94,6.87,5.97,0.1
1999-10-24,3.44,9.99,2.94,6.84,5.8,0.1
1999-10-23,3.42,9.91,2.96,6.93,5.95,0.1
1999-10-22,3.46,10.11,3.02,7.12,6.33,0.1
1999-10-21,3.44,10.09,3.09,7.1,6.16,0.1
1999-10-20,3.43,9.94,3.17,6.97,6.44,0.1
1999-10-19,3.45,9.82,3.21,6.89,6.39,0.1
1999-10-18,3.4,9.58,3.23,6.76,6.38,0.1
1999-10-17,3.39,9.75,3.21,6.8,6.52,0.1
1999-10-16,3.33,9.91,3.18,6.98,6.88,0
1999-10-15,3.33,9.92,3.23,7,6.97,0
1999-10-14,3.39,9.81,3.26,6.93,6.96,0
1999-10-13,3.37,9.63,3.26,6.93,6.9,0
1999-10-12,3.35,9.13,3.24,6.89,7.15,0
1999-10-11,3.32,8.82,3.25,6.94,7.25,0
1999-10-10,3.36,8.83,3.33,6.91,7.31,0
1999-10-09,3.36,9.1,3.38,6.93,7.33,0
1999-10-08,3.34,9.04,3.44,6.68,7.69,0
1999-10-07,3.34,8.95,3.49,6.45,7.94,0
1999-10-06,3.32,8.92,3.49,6.45,8.13,0
1999-10-05,3.32,8.72,3.52,6.51,7.92,0
1999-10-04,3.34,8.68,3.45,6.59,8.17,0
1999-10-03,3.32,8.78,3.37,6.7,8.3,0
1999-10-02,3.21,8.68,3.31,6.68,8.24,0
1999-10-01,3.2,8.48,3.33,6.63,8.01,0
1999-09-30,3.23,8.3,3.35,6.48,8.19,0
1999-09-29,3.25,8.33,3.39,6.51,8.21,0
1999-09-28,3.27,8.37,3.46,6.7,8.26,0
1999-09-27,3.19,8.29,3.49,6.66,8.16,0
1999-09-26,3.14,8.33,3.46,6.55,8.2,0
1999-09-25,3.1,8.18,3.45,6.42,8.07,0
1999-09-24,3.07,7.71,3.41,6.3,7.96,0
1999-09-23,3.02,7.65,3.37,6.4,7.47,0
1999-09-22,2.99,7.66,3.34,6.22,7.03,0
1999-09-21,2.94,7.55,3.35,6.16,6.78,0
1999-09-20,2.9,7.65,3.29,5.99,6.66,0
1999-09-19,2.83,7.9,3.27,5.92,6.32,0
1999-09-18,2.83,7.85,3.34,5.83,6.74,0
1999-09-17,2.88,7.85,3.33,5.74,7.02,0
1999-09-16,2.81,7.75,3.33,5.51,7.02,0
1999-09-15,2.74,7.81,3.32,5.39,7.08,0
1999-09-14,2.71,7.79,3.34,5.36,6.89,0
1999-09-13,2.73,7.67,3.34,4.96,7,0
1999-09-12,2.66,7.62,3.22,5,7.18,0
1999-09-11,2.61,7.68,3.19,5.12,7.69,0
1999-09-10,2.67,7.87,3.14,5.11,7.62,0
1999-09-09,2.73,7.92,3.1,5.11,7.96,0
1999-09-08,2.75,7.93,3.04,5.05,8.36,0
1999-09-07,2.72,7.75,3.03,5.17,8.69,0
1999-09-06,2.71,7.94,2.99,5.23,9,0
1999-09-05,2.69,7.83,3.05,5.23,9,0
1999-09-04,2.67,7.39,3.12,5.12,9.03,0
1999-09-03,2.69,7.41,3.09,5.02,8.65,0
1999-09-02,2.66,7.4,3.13,4.94,8.49,0
1999-09-01,2.67,7.33,3.14,5.1,8.85,0
1999-08-31,2.64,7.13,3.15,5.17,8.66,0
1999-08-30,2.58,7.04,3.13,5.12,8.66,0
1999-08-29,2.61,6.96,3.13,5.2,8.52,0
1999-08-28,2.6,6.93,3.13,5.19,8.38,0
1999-08-27,2.62,6.97,3.1,5.18,7.75,0
1999-08-26,2.55,6.67,3.07,5.11,8.03,0
1999-08-25,2.5,6.68,3.13,5.12,7.89,0
1999-08-24,2.51,6.56,3.15,5.02,7.6,0
1999-08-23,2.54,6.44,3.11,4.9,7.24,0
1999-08-22,2.57,6.21,3.13,4.79,6.85,0
1999-08-21,2.58,6.41,3.09,4.86,7.23,0
1999-08-20,2.6,6.38,3.03,4.89,7.23,0
1999-08-19,2.62,6.26,3.05,4.98,7.81,0
1999-08-18,2.6,6.01,3.04,4.98,7.77,0
1999-08-17,2.57,6.17,2.97,4.86,7.33,0
1999-08-16,2.55,6.33,2.92,4.8,7.3,0
1999-08-15,2.6,6.44,2.94,4.72,7.56,0
1999-08-14,2.57,6.42,2.93,4.68,7.91,0
1999-08-13,2.57,6.39,2.9,4.67,8.13,0
1999-08-12,2.62,6.23,2.86,4.55,9.19,0
1999-08-11,2.6,6.31,2.78,4.61,9,0
1999-08-10,2.61,6.27,2.76,4.73,9.09,0
1999-08-09,2.62,6.82,2.73,4.84,9.06,0
1999-08-08,2.61,6.85,2.74,4.77,9.15,0
1999-08-07,2.58,6.86,2.71,4.74,9.38,0
1999-08-06,2.55,6.58,2.68,4.64,9.12,0
1999-08-05,2.55,6.6,2.71,4.62,9.31,0
1999-08-04,2.52,6.64,2.7,4.53,8.86,0
1999-08-03,2.5,6.71,2.69,4.57,8.87,0
1999-08-02,2.53,6.51,2.69,4.46,8.96,0
1999-08-01,2.52,6.43,2.67,4.43,9.09,0
1999-07-31,2.49,6.34,2.63,4.6,9.12,0
1999-07-30,2.54,6.4,2.67,4.55,8.89,0
1999-07-29,2.59,6.35,2.71,4.42,8.63,0
1999-07-28,2.58,6.33,2.71,4.48,7.7,0
1999-07-27,2.59,6.29,2.69,4.45,7.67,0
1999-07-26,2.64,6.32,2.65,4.32,7.35,0
1999-07-25,2.66,5.89,2.66,4.3,7.34,0
1999-07-24,2.68,5.96,2.66,4.24,8.41,0
1999-07-23,2.75,5.88,2.69,4.16,8.14,0
1999-07-22,2.79,5.99,2.71,4.13,8.19,0
1999-07-21,2.83,6,2.79,4.08,8.66,0
1999-07-20,2.85,5.89,2.86,4.06,8.6,0
1999-07-19,2.92,5.87,2.87,4,8.67,0
1999-07-18,2.99,5.94,2.84,4.15,8.52,0
1999-07-17,3.05,6.05,2.83,4.17,8.56,0
1999-07-16,3.1,6.15,2.87,4,8.48,0
1999-07-15,3.18,6.16,2.9,4.1,8.39,0
1999-07-14,3.19,6.3,2.96,4.09,8.37,0
1999-07-13,3.24,6.46,3,4.05,8.29,0
1999-07-12,3.3,6.54,3.06,3.97,8.32,0
1999-07-11,3.32,6.49,3.1,4.02,8.28,0
1999-07-10,3.31,6.34,3.16,3.85,8.35,0
1999-07-09,3.37,6.35,3.21,3.91,7.11,0
1999-07-08,3.43,6.42,3.19,4.01,7.44,0
1999-07-07,3.45,6.41,3.18,4.06,7.54,0
1999-07-06,3.44,6.44,3.16,4.04,6.71,0
1999-07-05,3.46,6.71,3.12,4.04,6.78,0
1999-07-04,3.44,6.65,3.09,4.12,6.9,0
1999-07-03,3.39,6.8,3.12,4.08,6.97,0
1999-07-02,3.39,6.69,3.11,4.05,6.65,0
1999-07-01,3.36,6.63,3.09,4.11,6.44,0
1999-06-30,3.34,6.71,3.06,4.14,6.64,0
1999-06-29,3.35,6.57,3.04,4.23,7.19,0
1999-06-28,3.38,6.35,3.03,4.17,7.2,0
1999-06-27,3.37,6.42,3.02,4.18,7.11,0
1999-06-26,3.34,6.42,3.02,4.06,7.16,0
1999-06-25,3.37,6.6,3.06,4.23,7,0
1999-06-24,3.37,6.6,3.03,4.23,6.92,0
1999-06-23,3.43,6.67,3.05,4.12,7.05,0
1999-06-22,3.48,6.7,3.05,4.03,6.99,0
1999-06-21,3.56,6.68,3.1,3.95,7,0
1999-06-20,3.59,6.51,3.17,3.89,6.86,0
1999-06-19,3.65,6.57,3.21,3.87,6.54,0
1999-06-18,3.72,6.42,3.22,3.73,6.53,0
1999-06-17,3.69,6.59,3.22,3.89,6.54,0
1999-06-16,3.7,6.52,3.21,3.84,6.49,0
1999-06-15,3.71,6.49,3.21,3.79,9.01,0
1999-06-14,3.69,6.78,3.22,3.92,8.74,0
1999-06-13,3.68,6.86,3.24,4.12,8.73,0
1999-06-12,3.71,6.68,3.19,4.29,8.71,0
1999-06-11,3.74,6.81,3.16,4.55,8.87,0
1999-06-10,3.82,6.77,3.08,4.64,8.94,0
1999-06-09,3.86,6.73,3.04,4.66,9.32,0
1999-06-08,3.91,6.65,3.05,4.83,9.43,0
1999-06-07,3.95,6.58,3.07,5.01,9.46,0
1999-06-06,3.93,6.59,3.05,5.16,9.52,0
1999-06-05,3.9,6.46,3.01,5.17,9.61,0
1999-06-04,3.87,6.44,2.96,5.17,9.62,0
1999-06-03,3.86,6.38,2.97,5.23,9.75,0
1999-06-02,3.9,6.31,3.03,5.22,9.91,0
1999-06-01,3.89,6.36,3.08,5.29,10.01,0
1999-05-31,3.95,6.56,3.14,5.35,7.73,0
1999-05-30,3.97,6.66,3.12,5.48,7.5,0
1999-05-29,4,7.12,3.17,5.53,7.34,0
1999-05-28,3.99,7.18,3.22,5.58,7.35,0
1999-05-27,3.97,7.04,3.2,5.55,7.33,0
1999-05-26,3.97,6.95,3.23,5.52,7.31,0
1999-05-25,3.97,7.24,3.25,5.61,6.8,0
1999-05-24,3.86,7.48,3.15,5.54,6.28,0
1999-05-23,3.78,7.64,3.08,5.43,6.09,0
1999-05-22,3.79,7.66,3.08,5.45,6.09,0
1999-05-21,3.79,7.82,3.11,5.6,6.84,0
1999-05-20,3.86,8.01,3.16,5.7,6.79,0
1999-05-19,3.96,8.07,3.21,5.97,6.8,0
1999-05-18,4.01,8.04,3.25,5.97,6.5,0
1999-05-17,4.08,8.2,3.26,6.02,6.39,0
1999-05-16,4.08,8.05,3.26,5.98,6.44,0
1999-05-15,4.09,7.78,3.23,5.91,6.57,0
1999-05-14,4.08,7.49,3.19,5.9,6.56,0
1999-05-13,4.12,7.58,3.13,5.91,6.66,0
1999-05-12,4.13,7.77,3.09,5.84,6.62,0
1999-05-11,4.11,8.12,3.06,5.77,6.86,0
1999-05-10,4.14,8.11,3.06,5.85,7.25,0
1999-05-09,4.21,7.89,3.1,5.87,7.18,0.1
1999-05-08,4.25,7.79,3.16,5.93,7.4,0.1
1999-05-07,4.28,7.86,3.17,5.94,7.38,0.1
1999-05-06,4.34,7.84,3.15,5.91,6.54,0.2
1999-05-05,4.26,8.04,3.07,5.84,6.67,0.3
1999-05-04,4.21,8.39,3.08,5.63,6.39,0.4
1999-05-03,4.29,8.39,3.11,5.66,6.41,0.5
1999-05-02,4.3,8.3,3.18,5.71,6.31,0.6
1999-05-01,4.34,8.37,3.24,5.83,6.25,0.8
1999-04-30,4.37,8.48,3.31,5.9,6.21,1
1999-04-29,4.38,8.47,3.32,5.92,6.19,1.3
1999-04-28,4.41,8.59,3.35,6.07,6.03,1.5
1999-04-27,4.45,8.6,3.43,6.27,5.78,1.8
1999-04-26,4.49,8.5,3.48,6.55,5.29,2.2
1999-04-25,4.51,8.35,3.55,6.7,4.66,2.6
1999-04-24,4.46,8.71,3.62,6.75,4.6,3
1999-04-23,4.44,8.94,3.72,6.72,4.2,3.5
1999-04-22,4.48,8.99,3.82,6.81,3.97,4
1999-04-21,4.46,9.01,3.92,6.95,3.95,4.6
1999-04-20,4.47,8.8,4,7.07,3.72,5.1
1999-04-19,4.48,8.69,4.02,7.32,3.71,5.7
1999-04-18,4.37,9.01,4.02,7.41,3.99,6.3
1999-04-17,4.26,9.58,3.95,7.54,4.41,7
1999-04-16,4.23,9.93,3.89,7.79,4.31,7.7
1999-04-15,4.2,9.91,3.82,7.78,4.16,8.3
1999-04-14,4.19,10.05,3.86,7.75,5.26,9
1999-04-13,4.11,10.26,3.85,7.71,5.54,9.7
1999-04-12,4.07,10.41,3.83,7.69,5.56,10.4
1999-04-11,4.05,10.29,3.86,7.63,5.85,11.2
1999-04-10,3.96,10.55,3.88,7.6,5.8,12.1
1999-04-09,3.96,10.5,3.89,7.63,5.66,13
1999-04-08,3.91,10.36,3.88,7.61,5.6,14
1999-04-07,3.84,10.21,3.93,7.61,5.65,15
1999-04-06,3.84,10.31,4.01,7.63,5.86,16
1999-04-05,3.88,10.58,4.1,7.74,5.87,17
1999-04-04,3.94,10.64,4.18,7.79,5.98,18.1
1999-04-03,3.96,10.51,4.29,7.71,5.74,19.4
1999-04-02,4.02,10.13,4.39,7.53,5.43,20.6
1999-04-01,4.11,9.99,4.54,7.37,5.43,21.9
1999-03-31,4.15,10.1,4.74,7.45,5.36,23.5
1999-03-30,4.21,10.13,4.85,7.45,4.22,25
1999-03-29,4.25,10.18,4.92,7.62,3.9,26.5
1999-03-28,4.32,10.27,5.04,7.68,3.79,27.9
1999-03-27,4.37,10.59,5.27,7.67,3.29,29.4
1999-03-26,4.47,10.74,5.43,7.62,3.31,30.8
1999-03-25,4.46,10.82,5.49,7.61,3.45,32.2
1999-03-24,4.53,11.19,5.51,7.64,3.43,33.7
1999-03-23,4.58,11.52,5.55,7.82,3.31,35.3
1999-03-22,4.56,11.79,5.56,7.89,2.79,36.8
1999-03-21,4.64,11.82,5.73,7.74,2.74,38.2
1999-03-20,4.64,11.8,5.87,7.72,2.39,39.7
1999-03-19,4.71,12.01,5.97,8.17,2.49,41
1999-03-18,4.78,12.36,6.04,8.23,2.76,42.4
1999-03-17,5,12.45,6.2,8.23,3.05,43.8
1999-03-16,5.14,12.49,6.32,8.16,3.03,45
1999-03-15,5.25,12.47,6.39,8.29,3.58,46.4
1999-03-14,5.28,12.52,6.49,8.17,3.51,47.8
1999-03-13,5.31,12.51,6.49,8.22,3.52,49
1999-03-12,5.27,12.54,6.43,8.15,3.62,50.1
1999-03-11,5.26,12.74,6.41,8.12,3.66,51.2
1999-03-10,5.3,12.85,6.46,8.26,3.53,52.1
1999-03-09,5.29,12.65,6.58,8.42,3.8,53
1999-03-08,5.44,12.55,6.73,8.37,3.76,53.9
1999-03-07,5.49,12.26,6.77,8.2,3.76,54.6
1999-03-06,5.54,12.08,6.83,8.26,3.74,55.3
1999-03-05,5.65,12.17,6.88,8.26,3.76,56
1999-03-04,5.66,12.19,6.92,8.14,3.67,56.6
1999-03-03,5.69,12.04,6.93,8.11,3.51,57
1999-03-02,5.59,11.98,6.88,7.99,3.39,57.1
1999-03-01,5.48,12.02,6.85,8.1,4,57.2
1999-02-28,5.48,12.09,6.85,8.15,3.64,57.1
1999-02-27,5.45,11.81,6.78,8.02,3.65,57.1
1999-02-26,5.4,11.7,6.74,7.85,3.65,57.1
1999-02-25,5.52,11.64,6.77,7.95,3.54,57.2
1999-02-24,5.64,11.55,6.82,8.05,3.54,57.2
1999-02-23,5.59,11.33,6.68,7.9,3.59,57.1
1999-02-22,5.65,11.21,6.6,7.81,3.48,56.9
1999-02-21,5.66,11.28,6.55,8.14,4.31,56.8
1999-02-20,5.74,11.76,6.53,8.42,4.34,56.9
1999-02-19,5.73,12.08,6.46,8.48,4.32,56.8
1999-02-18,5.69,12.21,6.3,8.38,4.32,56.5
1999-02-17,5.64,12.08,6.19,8.24,4.38,56.2
1999-02-16,5.62,11.81,6.13,8.28,4.55,56
1999-02-15,5.62,11.76,6.05,8.39,4.19,55.9
1999-02-14,5.66,11.66,6.02,8.45,3.97,55.8
1999-02-13,5.65,11.59,5.97,8.45,3.86,55.4
1999-02-12,5.71,11.91,6.03,8.62,4.34,54.8
1999-02-11,5.91,11.97,6.24,8.64,4.46,54.4
1999-02-10,5.99,11.68,6.29,8.81,4.59,54.2
1999-02-09,6.01,11.61,6.3,9,4.61,54
1999-02-08,6.07,12.14,6.37,9.16,4.55,54
1999-02-07,5.99,12.26,6.34,9.08,4.35,53.6
1999-02-06,5.92,12.32,6.29,9.04,3.46,53
1999-02-05,5.87,12.37,6.23,8.93,3.44,52.2
1999-02-04,5.87,12.37,6.23,8.94,3.49,51.3
1999-02-03,5.96,12.28,6.33,9.07,4.01,50.8
1999-02-02,6.06,12.78,6.41,9.34,4.44,50.5
1999-02-01,6.08,13.03,6.48,9.47,4.33,50.3
1999-01-31,6.11,13.27,6.52,9.42,4.35,50.1
1999-01-30,6.09,13.27,6.43,9.46,4.37,50
1999-01-29,6.04,13.39,6.31,9.47,4.38,49.9
1999-01-28,5.92,13.32,6.19,9.5,3.85,49.8
1999-01-27,5.8,13.24,5.95,9.64,4.17,49.4
1999-01-26,5.66,13.39,5.82,9.64,4.02,48.9
1999-01-25,5.56,13.56,5.72,9.69,4.04,48.3
1999-01-24,5.5,13.34,5.57,9.53,4.16,47.7
1999-01-23,5.46,13.59,5.45,9.89,4.19,47.3
1999-01-22,5.5,13.78,5.41,9.97,4.26,47.1
1999-01-21,5.49,13.69,5.41,10.02,4.31,46.8
1999-01-20,5.51,13.59,5.4,9.96,4.56,46.6
1999-01-19,5.39,13.63,5.29,9.93,4.2,46.2
1999-01-18,5.28,13.29,5.14,9.73,3.65,45.4
1999-01-17,5.16,13.23,4.98,9.63,3.44,44.4
1999-01-16,5.12,13.29,4.87,9.79,3.44,43.3
1999-01-15,5.12,13.42,4.9,9.69,4.23,42.1
1999-01-14,5.09,13.46,4.93,9.74,4.33,41
1999-01-13,5.08,13.43,4.89,9.86,4.36,40
1999-01-12,4.96,13.42,4.77,9.64,3.93,39
1999-01-11,4.89,13.4,4.66,9.58,3.93,38
1999-01-10,4.87,13.25,4.62,9.49,3.85,36.8
1999-01-09,4.79,13.02,4.66,9.59,3.72,35.7
1999-01-08,4.76,12.71,4.64,9.35,4.45,34.6
1999-01-07,4.7,12.52,4.6,9.42,4.37,33.5
1999-01-06,4.71,12.5,4.62,9.38,4.45,32.5
1999-01-05,4.6,12.45,4.55,9.3,4.14,31.4
1999-01-04,4.59,12.36,4.51,9.31,4.12,30.5
1999-01-03,4.58,12.51,4.56,9.53,4.16,29.6
1999-01-02,4.66,12.45,4.65,9.76,4.58,28.6
1999-01-01,4.71,12.34,4.67,9.58,4.63,27.8
1998-12-31,4.69,12.41,4.65,9.55,3.9,26.9
1998-12-30,4.74,12.43,4.65,9.55,3.88,25.9
1998-12-29,4.8,12.31,4.71,9.39,3.99,25.1
1998-12-28,4.87,12.38,4.78,9.54,4,24.4
1998-12-27,4.95,12.37,4.8,9.57,4.02,23.7
1998-12-26,4.9,12.34,4.79,9.52,4.11,23
1998-12-25,4.97,12.66,4.77,9.4,4.14,22.3
1998-12-24,4.99,13.06,4.8,9.35,3.34,21.5
1998-12-23,4.94,12.87,4.84,9.06,3.73,20.8
1998-12-22,4.89,12.81,4.8,8.96,3.64,20.2
1998-12-21,4.91,12.89,4.82,9.08,3.75,19.6
1998-12-20,4.94,12.75,4.85,8.99,3.87,18.9
1998-12-19,5,12.54,4.85,8.69,4.14,18.1
1998-12-18,5.01,12.58,4.84,8.45,3.86,17.5
1998-12-17,5.04,12.49,4.91,8.5,3.85,16.7
1998-12-16,5.11,12.6,4.99,8.73,4.34,15.9
1998-12-15,5.04,12.72,5,8.77,4.86,15
1998-12-14,5.02,13.14,4.97,9.02,4.81,14.1
1998-12-13,5,13.05,4.97,8.88,5.09,13.3
